Age,Gender,Disability,MaritalStatus,Caste,Aadhaar,Mobile,District,Scheme
78,Male,0,Widowed,ST,0,0,POONCH,IGNOAPS
81,Male,0,Widowed,GEN,0,1,POONCH,IGNOAPS
85,Female,0,Single,GEN,1,0,POONCH,IGNOAPS
65,Female,0,Married,GEN,0,0,POONCH,IGNOAPS
69,Female,0,Married,GEN,1,0,POONCH,IGNOAPS
83,Male,0,Widowed,GEN,1,1,POONCH,IGNOAPS
63,Male,0,Widowed,GEN,0,0,POONCH,IGNOAPS
61,Female,0,Widowed,GEN,1,0,POONCH,IGNOAPS
68,Female,0,Single,GEN,0,1,POONCH,IGNOAPS
83,Male,0,Married,OBC,1,0,POONCH,IGNOAPS
82,Male,0,Widowed,GEN,0,1,POONCH,IGNOAPS
65,Female,0,Widowed,GEN,1,0,POONCH,IGNOAPS
69,Male,0,Single,ST,1,1,POONCH,IGNOAPS
80,Female,0,Married,GEN,0,0,POONCH,IGNOAPS
61,Female,0,Widowed,GEN,1,1,POONCH,IGNOAPS
85,Male,0,Married,GEN,1,0,POONCH,IGNOAPS
79,Female,0,Married,GEN,0,0,POONCH,IGNOAPS
72,Male,0,Married,GEN,0,0,POONCH,IGNOAPS
90,Male,0,Married,GEN,1,1,POONCH,IGNOAPS
80,Female,0,Married,ST,1,1,POONCH,IGNOAPS
68,Female,0,Married,GEN,1,1,POONCH,IGNOAPS
60,Male,0,Married,GEN,1,0,POONCH,IGNOAPS
90,Female,0,Single,GEN,0,1,POONCH,IGNOAPS
82,Female,0,Married,GEN,0,0,POONCH,IGNOAPS
70,Male,0,Married,GEN,0,0,POONCH,IGNOAPS
76,Male,0,Single,GEN,0,0,POONCH,IGNOAPS
83,Male,0,Married,GEN,1,1,POONCH,IGNOAPS
74,Female,0,Single,GEN,0,0,POONCH,IGNOAPS
82,Male,0,Married,ST,0,1,POONCH,IGNOAPS
89,Male,0,Widowed,ST,1,1,POONCH,IGNOAPS
74,Male,0,Married,GEN,0,0,POONCH,IGNOAPS
66,Male,0,Single,ST,1,0,POONCH,IGNOAPS
74,Male,0,Single,GEN,1,0,POONCH,IGNOAPS
88,Female,0,Single,GEN,0,0,POONCH,IGNOAPS
83,Male,0,Widowed,GEN,1,1,POONCH,IGNOAPS
73,Female,0,Single,GEN,1,1,POONCH,IGNOAPS
77,Male,0,Widowed,GEN,1,0,POONCH,IGNOAPS
80,Female,0,Married,ST,0,1,POONCH,IGNOAPS
74,Male,0,Single,GEN,1,1,POONCH,IGNOAPS
68,Male,0,Widowed,ST,1,0,POONCH,IGNOAPS
63,Male,0,Widowed,ST,0,0,POONCH,IGNOAPS
60,Female,0,Married,OBC,1,0,POONCH,IGNOAPS
64,Female,0,Widowed,ST,1,1,POONCH,IGNOAPS
80,Male,0,Widowed,GEN,0,0,POONCH,IGNOAPS
86,Female,0,Single,GEN,0,1,POONCH,IGNOAPS
90,Male,0,Single,GEN,0,1,POONCH,IGNOAPS
61,Female,0,Married,OBC,1,0,POONCH,IGNOAPS
63,Female,0,Married,GEN,0,0,POONCH,IGNOAPS
81,Male,0,Married,GEN,1,0,POONCH,IGNOAPS
88,Female,0,Married,ST,0,0,POONCH,IGNOAPS
67,Male,0,Single,GEN,0,0,POONCH,IGNOAPS
76,Male,0,Married,GEN,1,0,POONCH,IGNOAPS
84,Female,0,Single,GEN,0,1,POONCH,IGNOAPS
89,Female,0,Widowed,ST,1,1,POONCH,IGNOAPS
80,Male,0,Married,ST,1,0,POONCH,IGNOAPS
90,Male,0,Widowed,ST,0,1,POONCH,IGNOAPS
73,Male,0,Widowed,GEN,1,0,POONCH,IGNOAPS
61,Female,0,Single,GEN,1,0,POONCH,IGNOAPS
90,Male,0,Widowed,ST,1,1,POONCH,IGNOAPS
68,Female,0,Widowed,GEN,1,1,POONCH,IGNOAPS
88,Male,0,Single,ST,0,0,POONCH,IGNOAPS
61,Male,0,Widowed,GEN,1,1,POONCH,IGNOAPS
78,Male,0,Widowed,GEN,1,1,POONCH,IGNOAPS
63,Male,0,Single,OBC,0,1,POONCH,IGNOAPS
63,Male,0,Married,GEN,0,0,POONCH,IGNOAPS
72,Male,0,Married,ST,0,1,POONCH,IGNOAPS
77,Female,0,Single,GEN,1,1,POONCH,IGNOAPS
83,Female,0,Single,GEN,1,0,POONCH,IGNOAPS
62,Female,0,Widowed,GEN,0,0,POONCH,IGNOAPS
70,Male,0,Married,GEN,1,0,POONCH,IGNOAPS
70,Female,0,Widowed,GEN,0,0,POONCH,IGNOAPS
84,Male,0,Single,ST,0,1,POONCH,IGNOAPS
60,Male,0,Single,GEN,1,0,POONCH,IGNOAPS
75,Female,0,Married,GEN,1,1,POONCH,IGNOAPS
72,Female,0,Widowed,GEN,1,0,POONCH,IGNOAPS
79,Female,0,Single,GEN,0,0,POONCH,IGNOAPS
69,Male,0,Widowed,GEN,0,0,POONCH,IGNOAPS
61,Male,0,Single,ST,0,0,POONCH,IGNOAPS
53,Female,0,Widowed,GEN,0,1,POONCH,IGNWPS
63,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
42,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
80,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
73,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
47,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
78,Female,0,Widowed,OBC,1,0,POONCH,IGNWPS
60,Female,0,Widowed,ST,0,0,POONCH,IGNWPS
42,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
40,Female,0,Widowed,ST,1,0,POONCH,IGNWPS
46,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
59,Female,0,Widowed,GEN,0,1,POONCH,IGNWPS
78,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
57,Female,0,Widowed,ST,1,1,POONCH,IGNWPS
71,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
44,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
75,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
69,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
41,Female,0,Widowed,ST,1,1,POONCH,IGNWPS
74,Female,0,Widowed,OBC,1,0,POONCH,IGNWPS
59,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
74,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
70,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
79,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
69,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
80,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
41,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
40,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
79,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
42,Female,0,Widowed,ST,1,1,POONCH,IGNWPS
53,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
43,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
77,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
43,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
44,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
76,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
66,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
41,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
62,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
47,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
62,Female,0,Widowed,OBC,0,0,POONCH,IGNWPS
64,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
56,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
73,Female,0,Widowed,ST,1,0,POONCH,IGNWPS
72,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
48,Female,0,Widowed,OBC,0,0,POONCH,IGNWPS
41,Female,0,Widowed,ST,1,1,POONCH,IGNWPS
50,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
48,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
60,Female,0,Widowed,OBC,0,0,POONCH,IGNWPS
54,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
74,Female,0,Widowed,GEN,0,1,POONCH,IGNWPS
64,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
45,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
63,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
47,Female,0,Widowed,GEN,0,1,POONCH,IGNWPS
42,Female,0,Widowed,ST,1,0,POONCH,IGNWPS
42,Female,0,Widowed,GEN,0,1,POONCH,IGNWPS
41,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
48,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
58,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
64,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
45,Female,0,Widowed,ST,1,1,POONCH,IGNWPS
41,Female,0,Widowed,OBC,1,0,POONCH,IGNWPS
40,Female,0,Widowed,ST,1,0,POONCH,IGNWPS
43,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
55,Female,0,Widowed,GEN,0,1,POONCH,IGNWPS
70,Female,0,Widowed,OBC,0,0,POONCH,IGNWPS
41,Female,0,Widowed,ST,1,1,POONCH,IGNWPS
63,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
62,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
69,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
71,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
59,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
78,Female,0,Widowed,ST,0,0,POONCH,IGNWPS
51,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
80,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
41,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
60,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
69,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
57,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
42,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
62,Female,0,Widowed,GEN,0,0,POONCH,IGNWPS
43,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
60,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
45,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
42,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
69,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
76,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
56,Female,0,Widowed,GEN,0,1,POONCH,IGNWPS
67,Female,0,Widowed,OBC,0,0,POONCH,IGNWPS
63,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
68,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
47,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
48,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
54,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
51,Female,0,Widowed,ST,1,0,POONCH,IGNWPS
59,Female,0,Widowed,ST,0,0,POONCH,IGNWPS
50,Female,0,Widowed,GEN,1,0,POONCH,IGNWPS
56,Female,0,Widowed,GEN,1,1,POONCH,IGNWPS
49,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
40,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
18,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
19,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
23,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
26,Male,1,Married,OBC,1,1,PULWAMA,IGNDPS
36,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
54,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
23,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
58,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
59,Female,1,Married,ST,1,1,PULWAMA,IGNDPS
22,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
56,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
41,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
59,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
59,Female,1,Married,GEN,1,0,PULWAMA,IGNDPS
59,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
45,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
30,Female,1,Married,OBC,1,1,PULWAMA,IGNDPS
56,Male,1,Single,ST,1,1,PULWAMA,IGNDPS
43,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
42,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
58,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
55,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
34,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
51,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
28,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
48,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
41,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
37,Female,1,Married,OBC,1,1,PULWAMA,IGNDPS
51,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
47,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
34,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
32,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
42,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
31,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
28,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
45,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
20,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
54,Male,1,Married,ST,1,1,PULWAMA,IGNDPS
29,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
45,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
30,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
43,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
58,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
35,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
28,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
58,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
48,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
29,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
41,Male,1,Single,ST,1,1,PULWAMA,IGNDPS
34,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
28,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
42,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
30,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
35,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
60,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
26,Female,1,Single,OBC,1,1,PULWAMA,IGNDPS
18,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
19,Male,1,Married,ST,1,1,PULWAMA,IGNDPS
23,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
56,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
58,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
20,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
30,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
55,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
18,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
47,Male,1,Married,ST,1,1,PULWAMA,IGNDPS
21,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
43,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
50,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
42,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
49,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
44,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
24,Female,1,Married,GEN,1,0,PULWAMA,IGNDPS
39,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
40,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
38,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
35,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
48,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
34,Female,1,Married,ST,1,1,PULWAMA,IGNDPS
47,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
27,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
42,Male,1,Single,OBC,1,1,PULWAMA,IGNDPS
18,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
37,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
37,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
43,Male,1,Single,OBC,1,1,PULWAMA,IGNDPS
58,Male,1,Single,OBC,1,1,PULWAMA,IGNDPS
20,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
47,Female,1,Single,GEN,1,1,PULWAMA,IGNDPS
34,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
25,Female,1,Married,GEN,1,1,PULWAMA,IGNDPS
54,Male,1,Married,GEN,1,1,PULWAMA,IGNDPS
27,Male,1,Single,GEN,1,1,PULWAMA,IGNDPS
62,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
78,Female,0,Widowed,GEN,1,0,PULWAMA,IGNOAPS
71,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
82,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
67,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
63,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
78,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
65,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
89,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
71,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
89,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
65,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
64,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
73,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
80,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
80,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
73,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
67,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
76,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
86,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
82,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
75,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
71,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
72,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
79,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
76,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
64,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
73,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
73,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
88,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
63,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
74,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
90,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
60,Male,0,Widowed,OBC,1,1,PULWAMA,IGNOAPS
70,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
64,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
82,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
73,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
79,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
61,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
71,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
76,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
86,Male,0,Widowed,GEN,1,0,PULWAMA,IGNOAPS
68,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
68,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
85,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
85,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
69,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
60,Male,0,Widowed,ST,1,1,PULWAMA,IGNOAPS
72,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
64,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
60,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
75,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
77,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
83,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
73,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
87,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
69,Female,0,Married,GEN,1,0,PULWAMA,IGNOAPS
86,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
67,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
72,Female,0,Widowed,GEN,1,0,PULWAMA,IGNOAPS
83,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
86,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
67,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
82,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
72,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
90,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
80,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
62,Female,0,Single,OBC,1,1,PULWAMA,IGNOAPS
66,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
89,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
87,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
73,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
65,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
74,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
66,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
89,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
73,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
83,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
60,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
78,Female,0,Single,ST,1,1,PULWAMA,IGNOAPS
64,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
64,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
83,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
87,Female,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
61,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
66,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
82,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
70,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
79,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
70,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
72,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
60,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
60,Male,0,Widowed,OBC,1,1,PULWAMA,IGNOAPS
79,Female,0,Married,GEN,1,1,PULWAMA,IGNOAPS
83,Male,0,Single,GEN,1,1,PULWAMA,IGNOAPS
76,Male,0,Widowed,OBC,1,1,PULWAMA,IGNOAPS
84,Female,0,Single,GEN,1,1,PULWAMA,IGNOAPS
72,Male,0,Widowed,GEN,1,1,PULWAMA,IGNOAPS
89,Male,0,Married,GEN,1,1,PULWAMA,IGNOAPS
58,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
44,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
66,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
72,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
42,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
40,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
45,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
40,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
71,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
59,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
55,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
55,Female,0,Widowed,ST,1,1,PULWAMA,IGNWPS
75,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
47,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
42,Female,0,Widowed,ST,1,1,PULWAMA,IGNWPS
76,Female,0,Widowed,ST,1,0,PULWAMA,IGNWPS
77,Female,0,Widowed,GEN,1,0,PULWAMA,IGNWPS
68,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
71,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
59,Female,0,Widowed,GEN,1,0,PULWAMA,IGNWPS
48,Female,0,Widowed,GEN,1,0,PULWAMA,IGNWPS
60,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
42,Female,0,Widowed,ST,1,1,PULWAMA,IGNWPS
66,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
40,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
64,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
77,Female,0,Widowed,ST,1,1,PULWAMA,IGNWPS
45,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
70,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
64,Female,0,Widowed,GEN,1,0,PULWAMA,IGNWPS
76,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
77,Female,0,Widowed,GEN,1,0,PULWAMA,IGNWPS
52,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
53,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
55,Female,0,Widowed,GEN,1,0,PULWAMA,IGNWPS
74,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
59,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
80,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
40,Female,0,Widowed,OBC,1,1,PULWAMA,IGNWPS
48,Female,0,Widowed,OBC,1,1,PULWAMA,IGNWPS
74,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
57,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
40,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
75,Female,0,Widowed,OBC,1,1,PULWAMA,IGNWPS
74,Female,0,Widowed,ST,1,0,PULWAMA,IGNWPS
43,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
64,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
79,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
49,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
46,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
44,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
57,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
77,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
68,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
68,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
65,Female,0,Widowed,GEN,1,1,PULWAMA,IGNWPS
